
-28.3292 2.54061 -15
-38.2912 1.66906 -15

-27.4577 -7.42133 -15
-37.4196 -8.29289 -15

-27.4577 -7.42133 15
-37.4196 -8.29289 15

-28.3292 2.54061 15
-38.2912 1.66906 15

-28.3292 2.54061 -15
-38.2912 1.66906 -15
